request_id,timestamp_utc,requester_role,requester_station_id,requester_district_id,requester_agency,target_case_type,target_record_type,target_station_id,target_district_id,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,purpose,action,decision,primary_reason_code,required_approval,record_pointer_id,payload_hash,ciphertext_hash,explanation_hash,block_number,block_hash
REQ-000858,2026-06-01T23:00:00Z,Constable,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,GENERAL_THEFT,FIR_SUMMARY,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,LOW,false,false,false,false,OPEN,COURT_PRODUCTION,DOWNLOAD,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,3eff4d63eee5bdeb00e91c71,5da5ad4e0e3288948ad4c6f287bc6a0abeeeb87a5645a4d2a6874c910b3419ea,c96f7917d6e8790567c25279db8cd761f213b3ed9c4b0108d31083d41f8ac6a9,7ec588b012e093bca53d948785b6083c3b8074d07202569cdef56e8c29685212,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000859,2026-06-06T03:23:00Z,Sub-Inspector,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,POLICE,VIOLENT_CRIME,COURT_SUBMISSION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,MEDIUM,false,false,false,false,OPEN,FORENSIC_REVIEW,VIEW,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,e90aadd386492f3a7d3a7245,e626ed07a03ae464aed0b7c3121d46f7256612c7aef4b97164dee237b576d19a,21e878f33acfa27deaf55e9f8416dd32e181276e182c0b395e90fbfebb3df384,6aa2d084e12c1c2df225eb57bf5c8be53151742e9e803377e5d92a5ae214f2e5,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000860,2026-06-04T08:40:00Z,Head Constable,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,POLICE,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,CLASSIFIED,false,false,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,afa3a74e9b798b919110cc57,1dacb2c3f68ace692374f791f336be930811c6756b497d5dab80c46ef15b7fa9,27d3d9b5416c47a658e52a0f50d5c4ca5af877499a7c94927f161d54a175932c,f56a9096654fc76d3320384d587e9750033a6fb14321f024f554bf95c2e41cae,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000861,2026-06-01T23:30:00Z,Constable,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,POLICE,MISSING_PERSON,COURT_SUBMISSION,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,716b2f695a3e6b8fed47e265,fd699926c5ace2b43227f16ecb2988f524ab9f5bb57766b41747449a3d1e08b2,00b3a74cc25a13b08fc55479b5d2d612b3a3af3571d452d8a9f3a582b5b38616,fee96040528844e1a46992e6c7ea471b528fc9437e85bbafdae44c0ba4f27803,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000862,2026-06-03T04:24:00Z,Constable,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,POLICE,CYBER_FRAUD,FIR_SUMMARY,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,HIGH,false,false,false,false,OPEN,COURT_PRODUCTION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,95d52a2636cf7bb1883ee80e,081ad067a0b31f05862928fbdd6243856e001ac509ca3cc08bc5d5f62072fdc7,e7f0645377070dd372e3a3ee96184ad1030253b84e44b45d6a7167755b6861a2,019eb71de9c0d3c14a850279948035fa19f44d7063b3e93203b0926bf5df1634,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000863,2026-05-30T14:18:00Z,Prosecutor Liaison,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,PROSECUTION,VIOLENT_CRIME,FIR_SUMMARY,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,LOW,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,ed46250c3be3a089ce1f8a90,983621e5e7b0575e9adb8444ce2ea0fdad3ea822abc9b8607bfb73043ddbdad6,463a1e329fa673e31ae46467846402cc5818c661fb4ee356384483239b7d6441,ce2e02c1fd9d9151451b73cfb8cb68f2522eaa39d5de059b38dbe9bab8387ae3,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000864,2026-05-30T14:24:00Z,Constable,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,POLICE,NARCOTICS,COURT_SUBMISSION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,f9569ccb4b2f73a54c984e91,a6fee5abd4bc6dd2b16064e67e82de3d7e3079dce1b9133939e84dd73f698fcd,de70d3ae6645df4f086908130dc2de2ce5fcc4e438ff046fb7c1899d666262d1,b204f8b82ff8f3eb2e30bc9dc9b14b610e9b4eceae0abb6cc10572e980948ed7,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000865,2026-05-28T04:50:00Z,Inspector,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,POLICE,NARCOTICS,CASE_DIARY,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,HIGH,false,false,false,false,OPEN,FORENSIC_REVIEW,APPROVE,deny,DENY_APPROVAL_ACTION_WITHOUT_SUPERVISOR_RANK,none,0fb35f34d79b9cbcbf76f81c,3ef2c7e41364724539b8f376faf00784e53c6c26ddc6ab571a1b62c1f8b67d00,d17dd565deb748d634719a8c8be78cb8c3b3d1040ab7313d9aa161178884c027,b29779d46b69a15a81e94e915d4681004bd494e4e422318c17a3b2f6c881ee67,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000866,2026-06-01T09:54:00Z,Forensic Officer,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,FORENSIC,CYBER_FRAUD,CYBERCRIME_COMPLAINT,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,HIGH,false,false,false,false,OPEN,EMERGENCY_RESPONSE,VIEW,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sensitive_record_approval|superior_emergency_review,b928fb3750d559f2a78dfce9,97deddbd8fc82e8a9e46b9190afc5d1727c08a80100d6a324b9bf82f74b30bd2,b61aae96ce41bcd941360a2c011385f72c2ff25f3488e345a4c88feec845ecde,4f0946e649cdf5c8782aca41a8de6c9abfa5ca5bd0d4efb9a36d8ec98b4e9ef1,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000867,2026-06-03T05:24:00Z,Sub-Inspector,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,POLICE,NARCOTICS,EVIDENCE_MEDIA,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,CLASSIFIED,false,false,false,true,OPEN,INVESTIGATION,DOWNLOAD,deny,DENY_INACTIVE_CREDENTIAL,none,0e365f064a0cefb61d7ef9ed,bb5819d53694a6b4b28c159696d0cab788f24b8e3b953eda2d03b2af1647fdbd,7a56eb647138b689e63f7df63b400ad320754e231f217185d982c313508a2513,8dfe939a0676167b43f87438cb44e55f604ffbd77451c06339655d713fec9201,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000868,2026-05-28T04:56:00Z,Sub-Inspector,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,POLICE,GENERAL_THEFT,FIR_SUMMARY,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,05512921708da1820b7bf6d6,1252de41132fd4b36c9d702dd85157bd42e67268f69f36b23a22801f7ae2dda5,5e3bb6be81368b9e94307f22631477c13ab65a449840027edd52df49c9a716a5,4e18238b10ff2924190986d802294fcf558d7f35a82e64c739c5ef2406838efa,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000869,2026-05-31T19:52:00Z,Cybercrime Officer,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,CYBERCRIME,MISSING_PERSON,JUVENILE_RECORD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,HIGH,false,false,true,false,OPEN,PROSECUTION_REVIEW,VIEW,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,8033e0447fa96b0ea6405593,cddb1cb30c8e2edb69ce3bc5f8eaac33565f5c1112c2ba97727d0d29220907cf,15210c5f74ca1ee8866b447818fc1132fcef9eca982a26d3453b089a076b5445,939813a0f41434f85acbb4b07c6831deaf74921c5397811d556b420323412513,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000870,2026-05-30T15:00:00Z,Constable,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,POLICE,WOMEN_CHILD_SAFETY,CYBERCRIME_COMPLAINT,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,HIGH,true,false,false,false,OPEN,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,e1dddbea98982f6a0108fd20,005c87e3ed25c73500eac75383b3eef5a6b9d4ac011f1250297951c8188e363c,263a8920074c9d540d67ab5d5f15a9f4d4f9ce5390e4920e7bcbf7fac7047a30,d7fbad0a8bf496f12dd805077638133c6027fe44329c8b8c4bed13357561a47d,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000871,2026-05-30T15:06:00Z,Head Constable,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,CYBER_FRAUD,JUVENILE_RECORD,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,HIGH,false,false,true,false,OPEN,COURT_PRODUCTION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,96156321032e3e8f94fadaea,2ce919dc22608fe0c0c3406075a164d452c7c10c38449d6a062d7386ef88c0fd,8e8fe52d60ecec23cb42c577fd7d135d184df5029b08c88e573a2481d1313aa7,bf4dab43720bc1a85c20570a3d6384dbb0d72d814114a40939ae4c4d86caa0db,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000872,2026-05-31T05:44:00Z,Cybercrime Officer,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,CYBERCRIME,JUVENILE_PROTECTION,FIR_SUMMARY,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,LOW,false,false,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,4165b3ab192e971cd36f6628,9885fc84bd61944929f1ccd84663625123d6e765d385e18aab1421a9b3a690f3,e919b7dbf2bc995f86a5c70b793d4c3a2b04802bacb33de0456e26cfdf969924,954cb80f2d5b7a06e991d4d20403f0ef17e633c365f8ba9b5df7ecc0b58c8786,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000873,2026-06-04T11:42:00Z,Sub-Inspector,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,POLICE,WOMEN_CHILD_SAFETY,CYBERCRIME_COMPLAINT,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,HIGH,true,false,false,false,OPEN,PROSECUTION_REVIEW,VIEW,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,5584da39e1c20431c5dbf766,ae3e8d20b059307d7f4d82d7220607b60e6ce0b133d2ae45077eae93a3d51f04,c123020db2782accdb9146f1a26729696f19f2c01abd60c8dd7655a0f2f3bdd0,f1071eb82bd1ed3982d5bb8a23dca2a0292183c506705111acd04684dfdb3f0c,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000874,2026-06-03T06:48:00Z,Sub-Inspector,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,POLICE,CYBER_FRAUD,JUVENILE_RECORD,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,HIGH,false,false,true,false,OPEN,PROSECUTION_REVIEW,UPDATE,deny,DENY_SENSITIVE_UPDATE_WITH_LOW_RANK,none,a131bb8602093385941f2cd5,e4d0852dd3ddb818bc30d243d675f680960fb9b41205e4bce07c3da49c7cd5f7,8e4185d699a824f26eb67436741191062352bba4d5196199839f89a17ca73035,c733dbe144069136682dc4894b246c268694ded6c4382a5545d54129509aa4ff,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000875,2026-06-01T11:15:00Z,Cybercrime Officer,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,CYBERCRIME,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,HIGH,false,false,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,3ce8959124fa65393d24eee5,f40572dda94b4155a06227437e418238a3f3b846061b32db02065f7cdd1a33e4,133d550a49521e7db65b840d04778dbc7b7e63921269ab7616cd768efaf192cf,3dc8a6bcd3e3dc6c4e084dc401e365a857373cab12fbc5f91ff319e0946c97e6,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000876,2026-06-04T12:24:00Z,Prosecutor Liaison,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,PROSECUTION,WOMEN_CHILD_SAFETY,EVIDENCE_MEDIA,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,CLASSIFIED,true,false,false,true,OPEN,COURT_PRODUCTION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,9b0203d50f3ae993d3606a7c,37f67fb90eac47cac37b4552f5d1dafa19d28e005aa9e67bf138919bc237d146,e05d16c599566412076e6c3ce3e6911fbb4b03e9592380962086650af237ae4d,919403693083af93a0a365a9c78a3a4d12dfe154b64c1dd4c02264cb4d6a791e,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000877,2026-06-06T08:29:00Z,Cybercrime Officer,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,CYBERCRIME,NARCOTICS,CASE_DIARY,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,HIGH,false,false,false,false,OPEN,INVESTIGATION,APPROVE,deny,DENY_APPROVAL_ACTION_WITHOUT_SUPERVISOR_RANK,none,5265316e686577329f0ade45,72f97a5143eecae3451e380e4a03f98d95e15f5dc33247b809747a5a4cec98bf,f83d9c90efb3d33198f72107e694d86d1a058b6718ca7e210579e50f3fbc5119,a291215d31e59b96d3a4f4b1c025abde221387c0983c685a757f7d4d9d3813d3,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000878,2026-06-02T16:58:00Z,Sub-Inspector,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,POLICE,FINANCIAL_CRIME,FORENSIC_REPORT,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,d86a9cc13aafd60eda7c6a74,83053e1be844e2a278769fcc34722f7d621efbdeffcbb695e216750b54ad2da2,b78ea12fb1f717b0c4f5bee76ec26703aec556c6606015b68ec97a28a69d1fa7,ac3bd9632d8f64110acacb0a58c73729f6a3809315ffa1cd2c5b7e8e6c2c489a,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000879,2026-06-05T03:45:00Z,Forensic Officer,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,FORENSIC,CYBER_FRAUD,FIR_SUMMARY,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,HIGH,false,false,false,false,OPEN,COURT_PRODUCTION,DOWNLOAD,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,27712ea37fbe12ee8969ea98,827c1ba82ba2b37c38a55a1f7a811dc14c0ea3d4076b0ca550a1c92827ba63b8,26cfb4ec21a5ab434b74d2d571167433d9ee52487bcf319a4e16a22fb86e9898,cc6f65d1953eeeedb3620cdafb91fa9ceec3aebd1d3157a6057eeff568ca5fdb,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000880,2026-06-06T09:20:00Z,Constable,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,POLICE,NARCOTICS,FORENSIC_REPORT,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,3ea35bd78b3866576bb76dfe,cb5bdc31d704c1ba4476d4173be39720da62d481db22fb51d755cbcaaf7dbbac,42d1d92f5cd32565067ae0c680deb5141af97b60509697983b184531af310d5b,cb568ff393c1fe3c4ac788b92b4f54e257a98cdb57346225b4112eab39f172ec,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000881,2026-05-28T05:22:00Z,Inspector,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,POLICE,MISSING_PERSON,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,CLASSIFIED,false,false,false,true,SEALED,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|manual_node_outage_review|sealed_record_superior_review,7a093dade47030aa1695a558,deb8d47196b87418a1b20208d6cfbbd614a30c1dff636e112e826502ac220523,5cc6cd997eabfa08ad04850e7bdd68e4263f566c2fd1714dbc5bdcbf901ef210,1a765496fca1131fd035486c865b1ba508a10cb1960cdca72ea3ffbce01d20a5,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000882,2026-05-31T06:54:00Z,Head Constable,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,POLICE,CYBER_FRAUD,FIR_SUMMARY,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,deny,DENY_STALE_CASE_ASSIGNMENT,none,cbb49b956da8a8b91b2a5543,f7299bd5c42e384fd99964e510b34dbcf48546d3788f5ad95517a72cebeb8ef7,636410fe913d7621ec142ff9134fd832b28ecfa1d2b4f3e39d6116f92bf29e79,01a5137f77e4b8be0a8fb81a745fd46809df6f775fe5f76a0900eac9e0de3bfd,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000883,2026-06-05T04:45:00Z,Constable,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,JUVENILE_PROTECTION,JUVENILE_RECORD,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,CLASSIFIED,false,false,true,false,SEALED,COURT_PRODUCTION,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sealed_record_superior_review|sensitive_record_approval,73e1aa4f6653022a7b2c8529,2d6aab11447d9776173db1b5d38fb5640b9aab6ad72125f667a363f9cd9f5732,96ca80d3db2fb97258402d8d66ab7151ad6d4e18e91ff06b904e44fe5b7eb7e5,772478afacf215b4d92e7514320f660de4305002641ac9f7886854e9afd35cc7,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000884,2026-06-06T10:28:00Z,Forensic Officer,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,FORENSIC,MISSING_PERSON,FIR_SUMMARY,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,536d0086212c7ffc8512bef6,ca91bcfd0b5c42d5c99eacb81915c22ce23d416550c01097e9614dc9fb7e6f01,02e1401c03a77fb1a0d37cdbc9f95a68d749e9378606791e5ae71e99d510ad00,36a9f7586860286b8ceb92e8ec86e9cee044981dc31e01939bc7d65c266ad53e,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000885,2026-06-02T03:30:00Z,Constable,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,POLICE,GENERAL_THEFT,JUVENILE_RECORD,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,CLASSIFIED,false,false,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,dfdb76618504c60a3bc46e1e,54d460275e0fcaf5976638aa0eea2cf06d7f2e89f14f026d3ef7962044d00cc4,e961812ba60e628607c4c8b180efaed21f477ba15fac7689ac57cb76bd449be7,ff6cb50345fb4b34b94d098f95e335c8f8100d7fcad310548405f9802fdaeff6,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000886,2026-06-06T11:02:00Z,Sub-Inspector,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,HIGH,true,false,true,false,OPEN,INVESTIGATION,APPROVE,deny,DENY_APPROVAL_ACTION_WITHOUT_SUPERVISOR_RANK,none,6bdaf89cc76bd4375c21652f,7ce5e4157889f5f89778a0003c48bd6c383a638afca7609d2664e6424469c1d6,951b9254cc89cf751bdffa97fa0be66bac09f97db083ac5ea4913e5070e58214,826cde5d4bb4c4d5e2311546570dee871398aa6160b44d07928724dfe8395f6b,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000887,2026-06-02T03:50:00Z,Head Constable,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,POLICE,JUVENILE_PROTECTION,COURT_SUBMISSION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,HIGH,false,false,true,false,OPEN,PROSECUTION_REVIEW,SHARE,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,82c0707a6257e50b8a69b27c,43975c6f9e736ccc62553920b3a2669621f054fdceb92f35e9988892a5c26b4b,dfc3a4d599c8608900efcd8861f14e655561866671c966e3a1c23b2ccc98a62a,20feaf157e82d76a4c5938621cf73d831825968d222efaf8f04d6f74b5be24d2,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000888,2026-05-31T07:36:00Z,Forensic Officer,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,FORENSIC,MISSING_PERSON,VICTIM_RECORD,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,HIGH,true,false,false,false,OPEN,INVESTIGATION,SHARE,deny,DENY_STALE_CASE_ASSIGNMENT,none,7805aecf009d5d977cda7d2b,6297002b178bca020bb9eacd277bf192d93e771e7b531290cd9e578985fec341,d017e0a727e1d1520789e056f3c555ae5eb579874efa4a86a2e63c33d762dd81,231fe51406eeae6537c4bb35b5ff9fb355bbad36c69cb60dbb3bb19d44afd0a1,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000889,2026-06-04T15:26:00Z,Sub-Inspector,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,POLICE,GENERAL_THEFT,CYBERCRIME_COMPLAINT,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,45c77a2e0fe6db7b486447eb,e1e55ff7bbd386ab65c46ead99397de4077774e0f85dabb315da26cb083d7cf5,e8678e35615b507beac1a0070afd1dddad72862d18a2c5c68dd18150f319a133,4e2711a7cb5b8f65efe0a39813d478d03c3f2efbb7b4b646f11ab51cbfab9b77,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000890,2026-05-31T07:50:00Z,Cybercrime Officer,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,CYBERCRIME,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,HIGH,false,false,false,false,OPEN,PROSECUTION_REVIEW,VIEW,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,b3a2fe39c763ede92ee42c2c,58a8048e618071aa548e1a465d939f48d165496d266bee358f844096a623e298,6d684a98167e10374a604de2410ffeaf21fa4c336bfd714028057b5fdc14f4d3,11e0dfd4107d04a807779a94be2da7aa86cd12f4a371bd400828a14c783bf7df,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000891,2026-06-02T04:30:00Z,Sub-Inspector,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,POLICE,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,MEDIUM,false,false,true,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,08ebfc7c59dab26c7ba7d4f0,85572c8cfa1805fe8bdf5886a506036a6853f394a831cd89da662497a8a1cdc0,6a04da991733c4e09cff5b8052307f319ee3f19bf9f7ee0e187ce55694f49b2a,7b4a12ac4d1b480293d90ead1086876bf24015ecae44a2eaf559c23ab39e61fa,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
REQ-000892,2026-06-05T21:52:00Z,Sub-Inspector,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,POLICE,CYBER_FRAUD,FIR_SUMMARY,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,HIGH,false,false,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,d600c5dffcd1ad02d1bece4e,7877fea694c05dea96fe4930cf864db5a30b1a1b27a0d8c2fdcdc94ae333a989,bc85a4873658b981ca472ddc3c2a2fd5d8c2bb08138bee886dbe8c939610fb06,b9caa137b7cd8523c95763e86e5bac875472b25b36e9e4e16a8380c91a43d342,18,bfabb2ef2963fd2ae56fe6bb6e927f4f81dbd05e36ed23a66f36c4d403a6f590
